sigma,a_sat,q,goodness_fit,log_goodness_fit,a_max,a_fast_growth,a_medium_nut_and_cm
8.82275390625,0.0185302734375,0.378912353515625,0.00343017334335588,-5.67514448165972,0.0636085939693656,0.0296224691923766,0.0221959353376162
14.82275390625,0.1185302734375,0.453912353515625,0.00272533375845081,-5.90516437820158,0.118976000990517,0.0572240577377024,0.0430502564432521
5.82275390625,0.0685302734375,0.491412353515625,0.0020195244905121,-6.20489319601671,0.159816913677537,0.0709490515631339,0.0528949204960348
11.82275390625,0.1685302734375,0.416412353515625,0.00187906924623996,-6.27697870652098,0.161302300197172,0.0766760735260764,0.0576054834516268
10.32275390625,0.0435302734375,0.435162353515625,0.00236996407889316,-6.04488048053513,0.0887319104080306,0.0417933985683768,0.0313739520523241
4.32275390625,0.1435302734375,0.360162353515625,NaN,NaN,NaN,NaN,NaN
13.32275390625,0.0935302734375,0.397662353515625,0.00300081379209844,-5.80887176306665,0.112234313730302,0.0537156502541853,0.0403882318547438
7.32275390625,0.1935302734375,0.472662353515625,NaN,NaN,NaN,NaN,NaN
10.69775390625,0.0122802734375,0.392974853515625,0.00422679590701276,-5.46631104173969,0.0461614199692739,0.0217988560837013,0.0163766666096442
4.69775390625,0.1122802734375,0.467974853515625,NaN,NaN,NaN,NaN,NaN
13.69775390625,0.0622802734375,0.430474853515625,0.00334864889277512,-5.69919833008829,0.0901505202193785,0.0432126084639013,0.0325071209997658
7.69775390625,0.1622802734375,0.355474853515625,0.00708251492513914,-4.95012621893544,0.204828812704678,0.0941268588866954,0.0704327427203171
6.19775390625,0.0372802734375,0.486724853515625,0.00125256443142986,-6.68256228406899,0.112999158903226,0.0506128008711243,0.0377558300311612
12.19775390625,0.1372802734375,0.411724853515625,0.002097268948602,-6.16711928130336,0.142989676765315,0.0680781589448889,0.0511809730923001
3.19775390625,0.0872802734375,0.374224853515625,NaN,NaN,NaN,NaN,NaN
9.19775390625,0.1872802734375,0.449224853515625,0.00163797888642926,-6.41429218348216,0.197158532663702,0.0920955939260146,0.0690524578198292
3.94775390625,0.0247802734375,0.458599853515625,0.00580140715275395,-5.14965477831164,0.127773902360847,0.0527567535615291,0.0389988748800127
9.94775390625,0.1247802734375,0.383599853515625,0.00303774606742606,-5.79663946374439,0.153561051072841,0.072144649321855,0.0541482066444233
6.94775390625,0.0747802734375,0.421099853515625,0.00227853344290951,-6.08422326976897,0.148433081732922,0.0674411653171424,0.0504159067077183
12.94775390625,0.1747802734375,0.496099853515625,0.00212490026388039,-6.15403041235175,0.155913198680212,0.0745061704699407,0.0560140188211053
14.44775390625,0.0497802734375,0.364849853515625,0.00498734366935526,-5.30085184174758,0.0782207252994627,0.0375813105469748,0.0282606519593805
8.44775390625,0.1497802734375,0.439849853515625,0.00182143617794034,-6.30812998031763,0.185725581329654,0.0861158123875687,0.0644985525559438
11.44775390625,0.0997802734375,0.477349853515625,0.00206025180236702,-6.18492706949189,0.126453769540483,0.0600017516986973,0.0450704721546536
5.44775390625,0.1997802734375,0.402349853515625,NaN,NaN,NaN,NaN,NaN
11.15478515625,0.0003662109375,0.364117431640625,0.00660847145292436,-5.01940289952692,0.00777156339778903,0.00367259593606674,0.00277432953598188
5.15478515625,0.1003662109375,0.439117431640625,NaN,NaN,NaN,NaN,NaN
14.15478515625,0.0503662109375,0.476617431640625,0.00459502323321049,-5.38278146699347,0.0795895507638679,0.0381849104597183,0.0287529759327206
8.15478515625,0.1503662109375,0.401617431640625,0.00335832517731753,-5.69631288841076,0.190191508861964,0.0879036868475687,0.065814314449802
6.65478515625,0.0253662109375,0.457867431640625,0.00121913330015832,-6.70961508240382,0.0889114800064131,0.040180655489284,0.0300116339102808
12.65478515625,0.1253662109375,0.382867431640625,0.00305120499641344,-5.79221868559539,0.13380288746429,0.0638450271024106,0.0479822068519858
3.65478515625,0.0753662109375,0.420367431640625,NaN,NaN,NaN,NaN,NaN
9.65478515625,0.1753662109375,0.495367431640625,0.001440569388749,-6.54271683469423,0.185310667368651,0.0868894509993613,0.065169565080251
4.40478515625,0.0128662109375,0.485992431640625,0.00234220808313071,-6.05666116927744,0.0848809036588858,0.0357687192406932,0.0265074495297541
10.40478515625,0.1128662109375,0.410992431640625,0.0020084834650648,-6.21037533667839,0.142216671926126,0.0670280535244532,0.0503334677243027
7.40478515625,0.0628662109375,0.373492431640625,0.00383310862328302,-5.56407915401239,0.130645039248481,0.0598018449120207,0.0447133452123292
13.40478515625,0.1628662109375,0.448492431640625,0.00175536293901436,-6.34507964058789,0.147580031798886,0.0706370179297583,0.0531301960649519
14.90478515625,0.0378662109375,0.392242431640625,0.00485443607493934,-5.32786233744773,0.0670478813192054,0.032243585217877,0.0242695907555617
8.90478515625,0.1378662109375,0.467242431640625,0.00125506115026998,-6.68057098227071,0.172539468441568,0.0803725969547579,0.0602337533195242
11.90478515625,0.0878662109375,0.429742431640625,0.00218331756356894,-6.12690974082202,0.115995780827945,0.0551599237356718,0.0414453979419636
5.90478515625,0.1878662109375,0.354742431640625,0.0131685389082995,-4.32992471028495,0.262111922856975,0.116605802112009,0.0869251647495123
12.27978515625,0.0066162109375,0.434429931640625,0.0055365623959994,-5.19638147695385,0.0312766238431954,0.0148991221606993,0.0111834461464533
6.27978515625,0.1066162109375,0.359429931640625,0.00776799056586982,-4.85774376248023,0.189408708031212,0.0850069776770051,0.0634247265951287
9.27978515625,0.0566162109375,0.396929931640625,0.00247380542068392,-6.00199765778803,0.107846175398839,0.0503865191958789,0.0377924074889139
3.27978515625,0.1566162109375,0.471929931640625,NaN,NaN,NaN,NaN,NaN
4.77978515625,0.0316162109375,0.378179931640625,0.00677464802624084,-4.99456786541229,0.125011376407819,0.0536158603182809,0.0398239553542345
10.77978515625,0.1316162109375,0.453179931640625,0.00138975035197335,-6.57863115086694,0.150410837197571,0.0710755429876809,0.0533525677724042
7.77978515625,0.0816162109375,0.490679931640625,0.00130339358494665,-6.64278396586217,0.144306149459187,0.0663764457730022,0.0496920424311009
13.77978515625,0.1816162109375,0.415679931640625,0.00203930047082375,-6.19514843639082,0.153429864846646,0.0735496125918503,0.0553315003696374
8.52978515625,0.0191162109375,0.406304931640625,0.00256912072840449,-5.96419156763999,0.0659593296540627,0.0305949150279674,0.0229325241085909
14.52978515625,0.1191162109375,0.481304931640625,0.00307190774917555,-5.78545649371286,0.120596879348872,0.0579580529583467,0.0436100741523147
5.52978515625,0.0691162109375,0.443804931640625,0.0033299907136689,-5.70478576368169,0.166351432682034,0.0732786138031291,0.0545473339239299
11.52978515625,0.1691162109375,0.368804931640625,0.00370877212766954,-5.5970544200354,0.163945398557845,0.0778153957054393,0.0584466084768887
10.02978515625,0.0441162109375,0.462554931640625,0.0023143144806629,-6.0686417559603,0.0908647564973194,0.0427222812178819,0.0320585624851068
4.02978515625,0.1441162109375,0.387554931640625,NaN,NaN,NaN,NaN,NaN
13.02978515625,0.0941162109375,0.350054931640625,0.00466680230332019,-5.36728117346018,0.114014629881549,0.0544733313822165,0.0409728029685727
7.02978515625,0.1941162109375,0.425054931640625,0.00474627265664525,-5.35039567284098,0.23734290731722,0.107988996892931,0.0807227017897961
7.21728515625,0.0034912109375,0.474273681640625,0.00251115891069917,-5.9870109149871,0.0312906951291716,0.0142813809736712,0.0106817198452632
13.21728515625,0.1034912109375,0.399273681640625,0.00282331079125656,-5.86984504322481,0.118591253136763,0.0567274461131168,0.0426443130351569
4.21728515625,0.0534912109375,0.361773681640625,0.0133464050720733,-4.31650821338982,0.179141427289432,0.07469475143567,0.0553422211010641
10.21728515625,0.1534912109375,0.436773681640625,0.00147135021218977,-6.52157478807151,0.167629735981884,0.0789217425115835,0.0592336155118663
11.71728515625,0.0284912109375,0.418023681640625,0.00361900357024336,-5.62155654787342,0.0666782306862178,0.031663719797504,0.0237867884510618
5.71728515625,0.1284912109375,0.493023681640625,NaN,NaN,NaN,NaN,NaN
14.71728515625,0.0784912109375,0.455523681640625,0.00352033059405126,-5.64920037501766,0.0972140348816876,0.0467287725594608,0.0351590857601194
8.71728515625,0.1784912109375,0.380523681640625,0.00444755301223528,-5.41540121893708,0.198879671527282,0.092473791263721,0.0692890520205148
13.96728515625,0.0159912109375,0.371148681640625,0.00592499501497218,-5.1285754333162,0.0451712074221832,0.0216588051365687,0.0162949846567188
7.96728515625,0.1159912109375,0.446148681640625,0.00158476717464487,-6.44731777541126,0.169453646925311,0.0781437089200156,0.0585002693432736
10.96728515625,0.0659912109375,0.483648681640625,0.00259682480977076,-5.95346580727132,0.10542703879362,0.0498774185650517,0.0374528919992162
4.96728515625,0.1659912109375,0.408648681640625,NaN,NaN,NaN,NaN,NaN
3.46728515625,0.0409912109375,0.427398681640625,NaN,NaN,NaN,NaN,NaN
9.46728515625,0.1409912109375,0.352398681640625,0.0051198588700492,-5.27462840475414,0.168132552684184,0.0787182031513339,0.059016248004938
6.46728515625,0.0909912109375,0.389898681640625,0.00469132964779392,-5.36203922971216,0.171587736857632,0.0773039031779572,0.057715471810311
12.46728515625,0.1909912109375,0.464898681640625,0.0014274922460191,-6.55183604830939,0.166540249720018,0.0794021516623891,0.059692315736931
5.34228515625,0.0097412109375,0.403961181640625,0.00262085968260071,-5.94425289189971,0.063997416290424,0.028006188163865,0.0208512180240101
11.34228515625,0.1097412109375,0.478961181640625,0.00190992989562726,-6.26068874145728,0.133328270872247,0.0632237904319469,0.0474759845680277
8.34228515625,0.0597412109375,0.441461181640625,0.00140748733655826,-6.56594919510759,0.118185439667552,0.0547425924051706,0.0409951361111773
14.34228515625,0.1597412109375,0.366461181640625,0.00376151532240007,-5.58293339149095,0.140691493755772,0.0675659665607536,0.0508527104601545
12.84228515625,0.0347412109375,0.497711181640625,0.00527717012936176,-5.24436528529021,0.0698359040312582,0.0333792441917921,0.0250727937205089
6.84228515625,0.1347412109375,0.422711181640625,0.00366700000598393,-5.60838138826112,0.201245426565023,0.0912831950142797,0.068187573060169
9.84228515625,0.0847412109375,0.385211181640625,0.0028534301571726,-5.8592334444838,0.127351719312946,0.0597874921760906,0.0448552730636971
3.84228515625,0.1847412109375,0.460211181640625,NaN,NaN,NaN,NaN,NaN
9.09228515625,0.0222412109375,0.450836181640625,0.00242896261783549,-6.02029101902063,0.0684305914392191,0.0319345748370359,0.0239270982246576
3.09228515625,0.1222412109375,0.375836181640625,NaN,NaN,NaN,NaN,NaN
12.09228515625,0.0722412109375,0.413336181640625,0.00265915384014337,-5.92974731200398,0.104245573259492,0.0496040318558439,0.0372884132929057
6.09228515625,0.1722412109375,0.488336181640625,NaN,NaN,NaN,NaN,NaN
7.59228515625,0.0472412109375,0.357086181640625,0.00439249998066016,-5.42785674230594,0.111472573706428,0.0511528224432314,0.0382731741861656
13.59228515625,0.1472412109375,0.432086181640625,0.00199081732677582,-6.21921000759409,0.139224217525957,0.0666719243893458,0.050162020681343
4.59228515625,0.0972412109375,0.469586181640625,NaN,NaN,NaN,NaN,NaN
10.59228515625,0.1972412109375,0.394586181640625,0.00286400647211397,-5.85553377006996,0.186022011788106,0.0878163349647175,0.0659207250049258
5.06103515625,0.0019287109375,0.454351806640625,0.00128540543859004,-6.6566810939873,0.0295958515651015,0.012835701995681,0.0095491376900201
11.06103515625,0.1019287109375,0.379351806640625,0.00311317495031285,-5.77211218919406,0.130385155794353,0.0617077645093399,0.0463419821345297
8.06103515625,0.0519287109375,0.416851806640625,0.00183377881867897,-6.30137651292289,0.112574559197811,0.0519818216649782,0.0388998076752686
14.06103515625,0.1519287109375,0.491851806640625,0.00265305537444093,-5.93204333165803,0.138740003273579,0.0665731034822515,0.0500685774035629
12.56103515625,0.0269287109375,0.360601806640625,0.00517388394883656,-5.26413162514968,0.0622789259374158,0.0296896457848939,0.0223245119055467
6.56103515625,0.1269287109375,0.435601806640625,0.00342799879448226,-5.67577862991462,0.20073304628523,0.0905971593517239,0.0676629867446057
9.56103515625,0.0769287109375,0.473101806640625,0.00157999145893184,-6.45033583769722,0.123459038409893,0.0578362208329623,0.0433833523414451
3.56103515625,0.1769287109375,0.398101806640625,NaN,NaN,NaN,NaN,NaN
10.31103515625,0.0144287109375,0.388726806640625,0.00398252193247237,-5.52584000898309,0.0511080384772853,0.0240847034896744,0.0180723025562704
4.31103515625,0.1144287109375,0.463726806640625,NaN,NaN,NaN,NaN,NaN
13.31103515625,0.0644287109375,0.426226806640625,0.00314754382231124,-5.76113286924794,0.09319323180054,0.0445891706344406,0.0335331382409852
7.31103515625,0.1644287109375,0.351226806640625,0.00818962443801283,-4.80488723833307,0.213020908749572,0.0973669004929383,0.0728068102621445
8.81103515625,0.0394287109375,0.482476806640625,0.00204466008264773,-6.19252372205741,0.0928682222753949,0.0432038049955158,0.0323882565835785
14.81103515625,0.1394287109375,0.407476806640625,0.00266063914102147,-5.9291889064713,0.129096408324211,0.0620905355038893,0.0467101908837779
5.81103515625,0.0894287109375,0.369976806640625,0.00745630025521012,-4.89869593212935,0.182840587265407,0.0811395410618946,0.060477351791403
11.81103515625,0.1894287109375,0.444976806640625,0.00139152573880743,-6.57735448000272,0.171096421304546,0.0813294964204924,0.0611086754726175
6.18603515625,0.0081787109375,0.384039306640625,0.00291371190649742,-5.83832744140293,0.0529853656494256,0.0237176449325818,0.0176992764505405
12.18603515625,0.1081787109375,0.459039306640625,0.00199856606279742,-6.21532532416839,0.126997715135655,0.0604742436681117,0.0454504713409053
3.18603515625,0.0581787109375,0.496539306640625,NaN,NaN,NaN,NaN,NaN
9.18603515625,0.1581787109375,0.421539306640625,0.0020567312490615,-6.18663732873739,0.181331961959758,0.0846947875497156,0.0634980945784076
10.68603515625,0.0331787109375,0.440289306640625,0.00287095934430206,-5.8531090387578,0.0759051344999245,0.035850425689242,0.0269088034294645
4.68603515625,0.1331787109375,0.365289306640625,0.016075505870277,-4.13045853997401,0.25893330341697,0.111261985695089,0.0825921681248313
13.68603515625,0.0831787109375,0.402789306640625,0.00314686452012008,-5.76134871231272,0.104234265029087,0.0499300446058256,0.0375676297401147
7.68603515625,0.1831787109375,0.477789306640625,0.00218330779168761,-6.1269142165352,0.217808880060633,0.100096554910285,0.0748855626987246
14.43603515625,0.0206787109375,0.468414306640625,0.00608468828578942,-5.10197978051223,0.0504387643334871,0.0242197375280641,0.0182096237511955
8.43603515625,0.1206787109375,0.393414306640625,0.00309322419990063,-5.77854130167904,0.166840316047852,0.0773480140260258,0.0579344170766312
11.43603515625,0.0706787109375,0.355914306640625,0.00430465254021722,-5.44805885511067,0.106490149106193,0.0505133439162025,0.0379356304325264
5.43603515625,0.1706787109375,0.430914306640625,NaN,NaN,NaN,NaN,NaN
3.93603515625,0.0456787109375,0.412164306640625,NaN,NaN,NaN,NaN,NaN
9.93603515625,0.1456787109375,0.487164306640625,0.00137649463700216,-6.58821512950096,0.166055768351844,0.0780239673074911,0.0585314991627611
6.93603515625,0.0956787109375,0.449664306640625,0.00188717090551994,-6.27267644673406,0.168070408506603,0.07635887689324,0.0570809980169485
12.93603515625,0.1956787109375,0.374664306640625,0.00335368556923668,-5.69769536796719,0.165070154716652,0.0788688547665115,0.0593106004426199
13.49853515625,0.0050537109375,0.423883056640625,0.00635561910501023,-5.05841595894252,0.0258863579374683,0.012397399005086,0.00931077089604043
7.49853515625,0.1050537109375,0.498883056640625,0.00148609421260817,-6.51160393455618,0.167557959423855,0.0767923429115319,0.05743326943644
10.49853515625,0.0550537109375,0.461383056640625,0.0022592943263005,-6.09270275945634,0.0987904569496891,0.0466001415319897,0.0349726929911899
4.49853515625,0.1550537109375,0.386383056640625,NaN,NaN,NaN,NaN,NaN
5.99853515625,0.0300537109375,0.480133056640625,0.00122306386149724,-6.70639620655349,0.10371282004267,0.0462598769153633,0.0345010977078001
11.99853515625,0.1300537109375,0.405133056640625,0.00226048936770665,-6.09217395475466,0.140480613652557,0.0668363046527016,0.0502299397820916
8.99853515625,0.0800537109375,0.367633056640625,0.00372105746014387,-5.59374738761275,0.130630179063551,0.0608994899903568,0.0456473254747293
14.99853515625,0.1800537109375,0.442633056640625,0.00199725570009485,-6.21598119063456,0.145665290315053,0.0701087842653501,0.0527722503106885
8.24853515625,0.0175537109375,0.433258056640625,0.00213122391136099,-6.15105885801101,0.0645043777813512,0.0298434055094815,0.0223567404928819
14.24853515625,0.1175537109375,0.358258056640625,0.00430123411039284,-5.448853295043,0.121147660451305,0.0581531988174303,0.0437594207946875
5.24853515625,0.0675537109375,0.395758056640625,0.00632009019731111,-5.06402179919877,0.170680734541465,0.0745078827812261,0.0554201461235792
11.24853515625,0.1675537109375,0.470758056640625,0.00134972926669388,-6.607851249833,0.165527464533181,0.0784321042445563,0.0589204686282982
9.74853515625,0.0425537109375,0.377008056640625,0.0033492983932541,-5.69900438992923,0.0907629002687694,0.042594169793484,0.0319428879642683
3.74853515625,0.1425537109375,0.452008056640625,NaN,NaN,NaN,NaN,NaN
12.74853515625,0.0925537109375,0.489508056640625,0.00303317563688576,-5.79814514331872,0.114476536345988,0.0546473914125173,0.0410709927784816
6.74853515625,0.1925537109375,0.414508056640625,0.00585277271654713,-5.14083976138549,0.242726686510025,0.109909771251422,0.0821128894724246
11.62353515625,0.0113037109375,0.494195556640625,0.00601531054273317,-5.11344730283611,0.0421758401304815,0.0200374133811366,0.0150458725099245
5.62353515625,0.1113037109375,0.419195556640625,0.00584205657970653,-5.14267239007435,0.208635210274785,0.0921333582580749,0.0686179696619299
14.62353515625,0.0613037109375,0.381695556640625,0.00429255984588727,-5.45087202332425,0.0862017851152172,0.0414245589762101,0.0311794635315202
8.62353515625,0.1613037109375,0.456695556640625,0.00155021738913626,-6.46936010682959,0.190319251949325,0.088402910142323,0.0662490133863987
7.12353515625,0.0363037109375,0.400445556640625,0.00235980940747057,-6.04917442275222,0.101769046966487,0.0463882598175933,0.0346720164102059
13.12353515625,0.1363037109375,0.475445556640625,0.00216057984829976,-6.13737864502493,0.136645257334348,0.0653395902243425,0.0491236152074384
4.12353515625,0.0863037109375,0.437945556640625,NaN,NaN,NaN,NaN,NaN
10.12353515625,0.1863037109375,0.362945556640625,0.00464989532351509,-5.37091057070827,0.185703595503123,0.0873877027210505,0.0655550126338924
3.37353515625,0.0238037109375,0.353570556640625,0.0187625845688916,-3.97589057469672,0.144892780372847,0.0564618670473868,0.0415700756071857
9.37353515625,0.1238037109375,0.428570556640625,0.00162454404093882,-6.42252809276472,0.158495637720323,0.0741383207174369,0.0556128627224456
6.37353515625,0.0738037109375,0.466070556640625,0.00172412830541624,-6.36303368641463,0.156046189643601,0.0701621385670012,0.0523530831096097
12.37353515625,0.1738037109375,0.391070556640625,0.00265595030850299,-5.93095275669094,0.159572967599373,0.0760558344510496,0.0571593632177128
13.87353515625,0.0488037109375,0.447320556640625,0.00394104636153797,-5.53630901693642,0.0792195571420892,0.0379939041554771,0.0285620070912286
7.87353515625,0.1488037109375,0.372320556640625,0.00527850398822956,-5.24411255697365,0.193354019133333,0.0890631659228391,0.0666651579400203
10.87353515625,0.0988037109375,0.409820556640625,0.00213409427274363,-6.14971295053492,0.129668939273582,0.0613084470653138,0.0460226505949006
4.87353515625,0.1988037109375,0.484820556640625,NaN,NaN,NaN,NaN,NaN
13.63916015625,0.0011474609375,0.485406494140625,0.0089077483647525,-4.72083377821765,0.0122951794730743,0.0058662489945188,0.00442949055650721
7.63916015625,0.1011474609375,0.410406494140625,0.00259464888637399,-5.95430407542081,0.162479249527195,0.0746153872743346,0.0558366932258622
10.63916015625,0.0511474609375,0.372906494140625,0.00360395644194243,-5.62572302534059,0.0944961710565596,0.044605884489603,0.0334901348340731
4.63916015625,0.1511474609375,0.447906494140625,NaN,NaN,NaN,NaN,NaN
3.13916015625,0.0261474609375,0.391656494140625,NaN,NaN,NaN,NaN,NaN
9.13916015625,0.1261474609375,0.466656494140625,0.00121755861603691,-6.71090755957761,0.162441093856493,0.0758337353434445,0.0568547740133472
6.13916015625,0.0761474609375,0.429156494140625,0.00293542457762188,-5.83090317598654,0.162527313984756,0.0727012162000332,0.0542197970331592
12.13916015625,0.1761474609375,0.354156494140625,0.00446545921693634,-5.41138322180414,0.162417023428729,0.0773312954280592,0.0581077184552843
6.88916015625,0.0136474609375,0.363531494140625,0.00379063293516101,-5.57522227246923,0.0637601069362236,0.0289360329739242,0.0216270199274711
12.88916015625,0.1136474609375,0.438531494140625,0.0021096485838521,-6.1612338933022,0.126061284433037,0.0602147930869398,0.045257643987262
3.88916015625,0.0636474609375,0.476031494140625,NaN,NaN,NaN,NaN,NaN
9.88916015625,0.1636474609375,0.401031494140625,0.00257101339684048,-5.96345513996109,0.176477459618843,0.082883052844254,0.0621917167192908
11.38916015625,0.0386474609375,0.457281494140625,0.00318299493738206,-5.74993272120118,0.0789308680026854,0.037434387284842,0.0281350707213708
5.38916015625,0.1386474609375,0.382281494140625,0.0105837293991116,-4.54843741947369,0.239926457941069,0.105218790284676,0.0783263077269837
14.38916015625,0.0886474609375,0.419781494140625,0.00305883312958663,-5.78972176594314,0.104616872438632,0.0502429341842024,0.0377944034505618
8.38916015625,0.1886474609375,0.494781494140625,0.00175769436179023,-6.34375235047075,0.209311085076193,0.0970068398228996,0.0726475725582327
9.51416015625,0.0073974609375,0.415093994140625,0.00363702361968,-5.61658961872287,0.0383982737852246,0.0179827737241456,0.013495789820412
3.51416015625,0.1073974609375,0.490093994140625,NaN,NaN,NaN,NaN,NaN
12.51416015625,0.0573974609375,0.452593994140625,0.00308636398507089,-5.7807615847926,0.0911105117342154,0.043448199277966,0.0326613729194812
6.51416015625,0.1573974609375,0.377593994140625,0.00770043204902837,-4.8664788414332,0.224592697801135,0.101272849329441,0.0756304289286125
8.01416015625,0.0323974609375,0.471343994140625,0.00162914804807723,-6.41969807069425,0.0892354725510107,0.0411710675928076,0.0308335925383787
14.01416015625,0.1323974609375,0.396343994140625,0.00280323402039823,-5.87698152102365,0.129742451329633,0.0622488926001561,0.0468153708984532
5.01416015625,0.0823974609375,0.358843994140625,0.0110719004420681,-4.50334487201249,0.194821995047402,0.0843554192119568,0.0626866442560921
11.01416015625,0.1823974609375,0.433843994140625,0.00152630627463743,-6.48490466203977,0.174838483404817,0.0827460858400311,0.0621395118420962
5.76416015625,0.0198974609375,0.443218994140625,0.00149034163522951,-6.50874989991771,0.0867346200047829,0.0384411085102441,0.0286379918822624
11.76416015625,0.1198974609375,0.368218994140625,0.00360566981402552,-5.62524772411012,0.136455838886662,0.064836368885594,0.0487023824952556
8.76416015625,0.0698974609375,0.405718994140625,0.00214021549021476,-6.14684875865588,0.124038897387477,0.0577041588049626,0.0432343071849132
14.76416015625,0.1698974609375,0.480718994140625,0.00240635591442865,-6.02964174451094,0.142748744586958,0.0686667376763544,0.0516568080389268
13.26416015625,0.0448974609375,0.386968994140625,0.00412933963752437,-5.48963777885551,0.0779485160634729,0.0372905466510739,0.0280465572388079
7.26416015625,0.1448974609375,0.461968994140625,0.00218697267437536,-6.12523703193559,0.200777185704385,0.0917075287571537,0.0685775562172084
10.26416015625,0.0948974609375,0.499468994140625,0.00210235730354764,-6.16469603831454,0.131455812696998,0.0619188821252254,0.0464652235932601
4.26416015625,0.1948974609375,0.424468994140625,NaN,NaN,NaN,NaN,NaN
4.07666015625,0.0042724609375,0.375250244140625,0.00660077354391759,-5.02056843319369,0.0520332013868177,0.0215175397208028,0.0159157089142271
10.07666015625,0.1042724609375,0.450250244140625,0.00141112235615367,-6.56336989395776,0.139308136313202,0.0655378696335249,0.0491697892121154
7.07666015625,0.0542724609375,0.487750244140625,0.00125026540920104,-6.68439942284536,0.124961169243449,0.0569129163117824,0.0425387388710352
13.07666015625,0.1542724609375,0.412750244140625,0.00212239438903131,-6.15521039883473,0.145659487223691,0.0696500561210741,0.0523653369602014
14.57666015625,0.0292724609375,0.431500244140625,0.0049564714489034,-5.30706119284214,0.0596791297812871,0.0286920219186751,0.0215962628067565
8.57666015625,0.1292724609375,0.356500244140625,0.00524479177520085,-5.25051973759765,0.170934782165549,0.0793729827385472,0.0594540843253302
11.57666015625,0.0792724609375,0.394000244140625,0.00282432860134873,-5.8694846058695,0.111995690958185,0.0531562490321955,0.0399559426857429
5.57666015625,0.1792724609375,0.469000244140625,NaN,NaN,NaN,NaN,NaN
10.82666015625,0.0167724609375,0.478375244140625,0.00440594251827312,-5.4248010769256,0.0535581079669656,0.0253156189752602,0.0190046964923803
4.82666015625,0.1167724609375,0.403375244140625,NaN,NaN,NaN,NaN,NaN
13.82666015625,0.0667724609375,0.365875244140625,0.00444000288635996,-5.41710025245714,0.0928551007241997,0.0445018835418503,0.033489772878837
7.82666015625,0.1667724609375,0.440875244140625,0.00245983138736366,-6.00766247310905,0.205466292003542,0.0945889068171876,0.0707977635647316
6.32666015625,0.0417724609375,0.422125244140625,0.00208294312856586,-6.17397341973284,0.117972396466078,0.0529834038634341,0.0395514044040805
12.32666015625,0.1417724609375,0.497125244140625,0.00227757494638001,-6.08464402206972,0.144443613408714,0.0688062954687271,0.0517253229269386
3.32666015625,0.0917724609375,0.459625244140625,NaN,NaN,NaN,NaN,NaN
9.32666015625,0.1917724609375,0.384625244140625,0.00392575857856806,-5.54019567799672,0.197870674905693,0.0925240475547212,0.069373695770258
8.95166015625,0.0105224609375,0.445562744140625,0.00296490183094789,-5.82091135637302,0.0475022356853523,0.0221433163229827,0.0165886073599297
14.95166015625,0.1105224609375,0.370562744140625,0.00397407121664493,-5.52796421436766,0.114322453683009,0.0550075861207344,0.0414200264684866
5.95166015625,0.0605224609375,0.408062744140625,0.00360013685907032,-5.62678341783426,0.147970876688714,0.0659069810550574,0.0491384267900017
11.95166015625,0.1605224609375,0.483062744140625,0.00167922784115073,-6.38942120958652,0.156429097426038,0.0744257178253037,0.0559150699226103
10.45166015625,0.0355224609375,0.351812744140625,0.00465477438713531,-5.36986183620847,0.0795794201178968,0.0375316958398478,0.0281568417808117
4.45166015625,0.1355224609375,0.426812744140625,NaN,NaN,NaN,NaN,NaN
13.45166015625,0.0855224609375,0.464312744140625,0.00295541998977136,-5.82411450970515,0.10673614276823,0.0511015356568153,0.0384242884839313
7.45166015625,0.1855224609375,0.389312744140625,0.00569331813001579,-5.16846204966532,0.223521427396279,0.102382745555646,0.0765872166348909
12.70166015625,0.0230224609375,0.398687744140625,0.00451043572990462,-5.40136151596486,0.0572196637297099,0.0272981463423998,0.0205152681602765
6.70166015625,0.1230224609375,0.473687744140625,0.00223986486395826,-6.1013397435251,0.194896287350735,0.0881915271628537,0.0658656016256504
9.70166015625,0.0730224609375,0.436187744140625,0.00165006227620251,-6.40694224862887,0.119230699381938,0.0559163737696586,0.0419445267068878
3.70166015625,0.1730224609375,0.361187744140625,NaN,NaN,NaN,NaN,NaN
5.20166015625,0.0480224609375,0.492437744140625,0.00234141552154622,-6.05699960876743,0.144805807783073,0.0631257382375151,0.0469481475859558
11.20166015625,0.1480224609375,0.417437744140625,0.00184837813096065,-6.29344671037301,0.155973958256615,0.0738978422041708,0.0554880744616232
8.20166015625,0.0980224609375,0.379937744140625,0.00357906428987749,-5.63265388427562,0.153017872116202,0.0707667827445501,0.0529925594074227
14.20166015625,0.1980224609375,0.454937744140625,0.0016941284236046,-6.38058687476119,0.157515407670033,0.0756004419020425,0.0568844214582811
7.73291015625,0.0027099609375,0.395172119140625,0.00323480946306723,-5.73378525135204,0.02638057124532,0.01213048381873,0.00907761682035953
13.73291015625,0.1027099609375,0.470172119140625,0.00282010469844467,-5.87098126761327,0.115611148761716,0.0554026069118445,0.0416602654202916
4.73291015625,0.0527099609375,0.432672119140625,0.00534682299800762,-5.23125272661047,0.16262264030778,0.0696185247622022,0.0516769369372969
10.73291015625,0.1527099609375,0.357672119140625,0.00440490585584033,-5.42503639193581,0.162430270269996,0.0767451934725473,0.0576137104252821
