t,size,X,a,e,r,q,x
1.425,696,49,0.0387931034482759,0.301724137931034,0.247126436781609,0.341954022988506,0.0704022988505747
1.43,699,50,0.0357653791130186,0.300429184549356,0.246065808297568,0.34620886981402,0.0715307582260372
1.435,704,50,0.0369318181818182,0.299715909090909,0.244318181818182,0.348011363636364,0.0710227272727273
1.44,706,50,0.0339943342776204,0.303116147308782,0.245042492917847,0.347025495750708,0.0708215297450425
1.445,710,50,0.0323943661971831,0.304225352112676,0.243661971830986,0.349295774647887,0.0704225352112676
1.45,716,50,0.0377094972067039,0.303072625698324,0.241620111731844,0.347765363128492,0.0698324022346369
1.455,719,52,0.0389429763560501,0.301808066759388,0.240611961057024,0.346314325452017,0.0723226703755216
1.46,724,52,0.037292817679558,0.302486187845304,0.240331491712707,0.348066298342541,0.0718232044198895
1.465,727,53,0.0343878954607978,0.303988995873453,0.240715268225585,0.348005502063274,0.0729023383768913
1.47,729,53,0.0342935528120713,0.304526748971193,0.240054869684499,0.348422496570645,0.0727023319615912
1.475,733,53,0.0368349249658936,0.304229195088677,0.240109140518417,0.346521145975443,0.0723055934515689
1.48,734,54,0.0326975476839237,0.303814713896458,0.239782016348774,0.350136239782016,0.0735694822888283
1.485,738,54,0.032520325203252,0.302168021680217,0.239837398373984,0.35230352303523,0.0731707317073171
1.49,741,54,0.0296896086369771,0.300944669365722,0.241565452091768,0.354925775978408,0.0728744939271255
1.495,746,54,0.032171581769437,0.300268096514745,0.239946380697051,0.355227882037534,0.0723860589812333
1.5,748,54,0.0320855614973262,0.299465240641711,0.239304812834225,0.356951871657754,0.072192513368984
1.505,750,55,0.0266666666666667,0.3,0.238666666666667,0.361333333333333,0.0733333333333333
1.51,752,55,0.0252659574468085,0.299202127659574,0.242021276595745,0.360372340425532,0.0731382978723404
1.515,755,57,0.0198675496688742,0.301986754966887,0.241059602649007,0.36158940397351,0.0754966887417219
1.52,762,57,0.026246719160105,0.301837270341207,0.238845144356955,0.358267716535433,0.0748031496062992
1.525,768,57,0.0286458333333333,0.302083333333333,0.236979166666667,0.358072916666667,0.07421875
1.53,772,57,0.0323834196891192,0.301813471502591,0.235751295336788,0.356217616580311,0.0738341968911917
1.535,777,58,0.027027027027027,0.302445302445302,0.236808236808237,0.359073359073359,0.0746460746460746
1.54,781,58,0.0268886043533931,0.303457106274008,0.236875800256082,0.358514724711908,0.0742637644046095
1.545,787,58,0.0317662007623888,0.301143583227446,0.236340533672173,0.35705209656925,0.0736975857687421
1.55,789,61,0.0291508238276299,0.300380228136882,0.23574144486692,0.357414448669202,0.0773130544993663
1.555,794,61,0.0327455919395466,0.299748110831234,0.234256926952141,0.356423173803526,0.0768261964735516
1.56,800,61,0.03875,0.2975,0.2325,0.355,0.07625
1.565,805,61,0.0385093167701863,0.299378881987578,0.231055900621118,0.35527950310559,0.0757763975155279
1.57,809,62,0.034610630407911,0.299134734239802,0.23238566131026,0.357231149567367,0.0766378244746601
1.575,815,62,0.0319018404907975,0.301840490797546,0.230674846625767,0.359509202453988,0.0760736196319018
1.58,822,63,0.0316301703163017,0.301703163017032,0.231143552311436,0.358880778588808,0.0766423357664234
1.585,827,63,0.0326481257557437,0.301088270858525,0.230955259975816,0.35912938331318,0.0761789600967352
1.59,829,63,0.0313630880579011,0.301568154402895,0.231604342581423,0.359469240048251,0.0759951749095295
1.595,840,63,0.0380952380952381,0.3,0.230952380952381,0.355952380952381,0.075
1.6,845,63,0.042603550295858,0.298224852071006,0.229585798816568,0.355029585798817,0.0745562130177515
1.605,848,63,0.0389150943396226,0.298349056603774,0.232311320754717,0.356132075471698,0.0742924528301887
1.61,850,63,0.0352941176470588,0.298823529411765,0.232941176470588,0.358823529411765,0.0741176470588235
1.615,856,63,0.0350467289719626,0.301401869158879,0.232476635514019,0.357476635514019,0.0735981308411215
1.62,860,63,0.0372093023255814,0.301162790697674,0.232558139534884,0.355813953488372,0.0732558139534884
1.625,863,63,0.0324449594438007,0.302433371958285,0.234067207415991,0.358053302433372,0.0730011587485516
1.63,866,63,0.0311778290993072,0.302540415704388,0.234411085450346,0.359122401847575,0.0727482678983834
1.635,869,63,0.0322209436133487,0.301495972382048,0.233601841196778,0.360184119677791,0.0724971231300345
1.64,881,63,0.0408626560726447,0.299659477866061,0.230419977298524,0.357548240635641,0.0715096481271283
1.645,883,63,0.0407701019252548,0.300113250283126,0.229898074745187,0.357870894677237,0.0713476783691959
1.65,893,64,0.0481522956326988,0.296752519596864,0.227323628219485,0.356103023516237,0.0716685330347144
1.655,898,64,0.0467706013363029,0.298440979955457,0.228285077951002,0.355233853006682,0.0712694877505568
1.66,901,64,0.0455049944506104,0.297447280799112,0.228634850166482,0.357380688124306,0.0710321864594895
1.665,905,64,0.0464088397790055,0.297237569060773,0.229834254143646,0.355801104972376,0.0707182320441989
1.67,910,65,0.0450549450549451,0.297802197802198,0.231868131868132,0.353846153846154,0.0714285714285714
1.675,915,65,0.0448087431693989,0.297267759562842,0.232786885245902,0.354098360655738,0.0710382513661202
1.68,924,65,0.0465367965367965,0.295454545454545,0.231601731601732,0.356060606060606,0.0703463203463204
1.685,927,65,0.0474649406688242,0.295577130528587,0.2319309600863,0.354908306364617,0.0701186623516721
1.69,927,65,0.0431499460625674,0.298813376483279,0.233009708737864,0.354908306364617,0.0701186623516721
1.695,932,66,0.0450643776824034,0.297210300429185,0.231759656652361,0.355150214592275,0.0708154506437768
1.7,934,67,0.0396145610278373,0.297644539614561,0.234475374732334,0.356531049250535,0.0717344753747323
1.705,937,68,0.0394877267876201,0.296691568836713,0.234791889007471,0.356456776947705,0.0725720384204909
1.71,943,68,0.0360551431601273,0.299045599151644,0.23541887592789,0.357370095440085,0.0721102863202545
1.715,948,68,0.0316455696202532,0.302742616033755,0.235232067510549,0.358649789029536,0.0717299578059072
1.72,960,68,0.0395833333333333,0.298958333333333,0.234375,0.35625,0.0708333333333333
1.725,962,68,0.0343035343035343,0.3004158004158,0.234927234927235,0.35966735966736,0.0706860706860707
1.73,969,68,0.0361197110423117,0.30030959752322,0.234262125902993,0.359133126934985,0.0701754385964912
1.735,973,68,0.0369989722507708,0.300102774922919,0.234326824254882,0.358684480986639,0.0698869475847893
1.74,985,68,0.0456852791878173,0.29746192893401,0.231472081218274,0.356345177664975,0.0690355329949239
1.745,989,68,0.0434782608695652,0.29726996966633,0.23154701718908,0.358948432760364,0.0687563195146613
1.75,996,68,0.0441767068273092,0.296184738955823,0.231927710843373,0.359437751004016,0.0682730923694779
1.755,1000,68,0.042,0.298,0.231,0.361,0.068
1.76,1005,68,0.0398009950248756,0.296517412935323,0.2318407960199,0.364179104477612,0.0676616915422886
1.765,519,37,0.0443159922928709,0.310211946050096,0.223506743737958,0.350674373795761,0.0712909441233141
1.77,522,37,0.0440613026819923,0.310344827586207,0.224137931034483,0.350574712643678,0.0708812260536398
1.775,524,37,0.0419847328244275,0.312977099236641,0.223282442748092,0.351145038167939,0.0706106870229008
1.78,524,37,0.0381679389312977,0.314885496183206,0.223282442748092,0.353053435114504,0.0706106870229008
1.785,528,37,0.0435606060606061,0.3125,0.221590909090909,0.352272727272727,0.0700757575757576
1.79,528,39,0.0321969696969697,0.314393939393939,0.223484848484848,0.356060606060606,0.0738636363636364
1.795,532,40,0.0319548872180451,0.31390977443609,0.221804511278195,0.357142857142857,0.075187969924812
1.8,534,41,0.0318352059925094,0.312734082397004,0.220973782771536,0.357677902621723,0.0767790262172285
1.805,540,41,0.037037037037037,0.309259259259259,0.224074074074074,0.353703703703704,0.0759259259259259
1.81,546,41,0.0476190476190476,0.305860805860806,0.221611721611722,0.34981684981685,0.0750915750915751
1.815,551,41,0.0526315789473684,0.303085299455535,0.219600725952813,0.3502722323049,0.0744101633393829
1.82,557,41,0.059245960502693,0.301615798922801,0.217235188509874,0.348294434470377,0.0736086175942549
1.825,561,41,0.0588235294117647,0.299465240641711,0.219251336898396,0.349376114081996,0.0730837789661319
1.83,566,42,0.0583038869257951,0.298586572438163,0.219081272084806,0.34982332155477,0.0742049469964664
1.835,567,43,0.0564373897707231,0.298059964726631,0.220458553791887,0.349206349206349,0.0758377425044092
1.84,568,44,0.0545774647887324,0.297535211267606,0.221830985915493,0.348591549295775,0.0774647887323944
1.845,568,44,0.0475352112676056,0.301056338028169,0.225352112676056,0.348591549295775,0.0774647887323944
1.85,572,45,0.0524475524475524,0.298951048951049,0.223776223776224,0.346153846153846,0.0786713286713287
1.855,575,47,0.0504347826086957,0.297391304347826,0.222608695652174,0.347826086956522,0.0817391304347826
1.86,577,47,0.0433275563258232,0.299826689774697,0.227036395147314,0.348353552859619,0.0814558058925477
1.865,579,47,0.0414507772020725,0.300518134715026,0.227979274611399,0.348877374784111,0.0811744386873921
1.87,581,47,0.0413080895008606,0.299483648881239,0.228915662650602,0.349397590361446,0.080895008605852
1.875,585,47,0.0461538461538462,0.297435897435897,0.227350427350427,0.348717948717949,0.0803418803418803
1.88,587,47,0.0425894378194208,0.298126064735946,0.231686541737649,0.347529812606474,0.0800681431005111
1.885,591,48,0.0406091370558376,0.299492385786802,0.231810490693739,0.346869712351946,0.0812182741116751
1.89,593,48,0.0404721753794266,0.298482293423271,0.231028667790894,0.349072512647555,0.0809443507588533
1.895,594,48,0.0336700336700337,0.301346801346801,0.232323232323232,0.351851851851852,0.0808080808080808
1.9,595,48,0.026890756302521,0.302521008403361,0.231932773109244,0.357983193277311,0.080672268907563
1.905,599,50,0.0267111853088481,0.302170283806344,0.230383973288815,0.357262103505843,0.0834724540901503
1.91,600,50,0.0233333333333333,0.305,0.231666666666667,0.356666666666667,0.0833333333333333
1.915,604,50,0.0281456953642384,0.302980132450331,0.230132450331126,0.355960264900662,0.0827814569536424
1.92,608,50,0.0279605263157895,0.304276315789474,0.228618421052632,0.356907894736842,0.0822368421052632
1.925,610,51,0.0262295081967213,0.304918032786885,0.229508196721311,0.355737704918033,0.0836065573770492
1.93,611,51,0.0229132569558101,0.307692307692308,0.229132569558101,0.356792144026187,0.0834697217675941
1.935,616,51,0.0292207792207792,0.305194805194805,0.227272727272727,0.355519480519481,0.0827922077922078
1.94,618,52,0.029126213592233,0.305825242718447,0.226537216828479,0.354368932038835,0.0841423948220065
1.945,627,52,0.0366826156299841,0.304625199362041,0.223285486443381,0.352472089314195,0.0829346092503987
1.95,634,52,0.0457413249211356,0.301261829652997,0.222397476340694,0.348580441640379,0.082018927444795
1.955,636,52,0.0440251572327044,0.30503144654088,0.221698113207547,0.34748427672956,0.0817610062893082
1.96,640,52,0.0453125,0.303125,0.2203125,0.35,0.08125
1.965,643,53,0.046656298600311,0.301710730948678,0.220839813374806,0.348367029548989,0.0824261275272162
1.97,650,53,0.0569230769230769,0.298461538461538,0.218461538461538,0.344615384615385,0.0815384615384615
1.975,652,53,0.0582822085889571,0.297546012269939,0.217791411042945,0.345092024539877,0.0812883435582822
1.98,654,53,0.055045871559633,0.298165137614679,0.218654434250765,0.347094801223242,0.081039755351682
1.985,656,53,0.0579268292682927,0.297256097560976,0.217987804878049,0.346036585365854,0.0807926829268293
1.99,662,54,0.0558912386706949,0.29607250755287,0.217522658610272,0.348942598187311,0.081570996978852
1.995,664,54,0.0557228915662651,0.295180722891566,0.219879518072289,0.34789156626506,0.0813253012048193
2,669,54,0.0612855007473842,0.292974588938714,0.219730941704036,0.345291479820628,0.0807174887892377
2.005,673,55,0.0653789004457652,0.291233283803863,0.218424962852897,0.343239227340267,0.0817236255572065
2.01,675,55,0.0637037037037037,0.29037037037037,0.220740740740741,0.343703703703704,0.0814814814814815
2.015,678,55,0.0663716814159292,0.289085545722714,0.221238938053097,0.342182890855457,0.0811209439528024
2.02,684,57,0.0657894736842105,0.286549707602339,0.222222222222222,0.342105263157895,0.0833333333333333
2.025,686,58,0.0568513119533528,0.287172011661808,0.221574344023324,0.349854227405248,0.0845481049562682
2.03,688,58,0.0537790697674419,0.286337209302326,0.222383720930233,0.353197674418605,0.0843023255813953
2.035,690,58,0.0492753623188406,0.289855072463768,0.223188405797101,0.353623188405797,0.0840579710144927
2.04,691,58,0.0434153400868307,0.293777134587554,0.222865412445731,0.356005788712012,0.0839363241678727
2.045,693,59,0.038961038961039,0.295815295815296,0.223665223665224,0.356421356421356,0.0851370851370851
2.05,696,59,0.0359195402298851,0.297413793103448,0.224137931034483,0.357758620689655,0.0847701149425287
2.055,698,59,0.0358166189111748,0.297994269340974,0.223495702005731,0.358166189111748,0.0845272206303725
2.06,704,59,0.0426136363636364,0.296875,0.221590909090909,0.355113636363636,0.0838068181818182
2.065,709,59,0.0437235543018336,0.294781382228491,0.221438645980254,0.356840620592384,0.0832157968970381
2.07,712,59,0.0463483146067416,0.293539325842697,0.220505617977528,0.356741573033708,0.0828651685393258
2.075,714,60,0.0448179271708683,0.294117647058824,0.221288515406162,0.355742296918768,0.0840336134453782
2.08,716,60,0.0446927374301676,0.29608938547486,0.220670391061453,0.354748603351955,0.0837988826815642
2.085,719,60,0.0445062586926286,0.297635605006954,0.219749652294854,0.354659248956885,0.0834492350486787
2.09,727,60,0.0412654745529574,0.299862448418157,0.218707015130674,0.357634112792297,0.0825309491059147
2.095,734,60,0.0422343324250681,0.299727520435967,0.219346049046322,0.356948228882834,0.0817438692098093
2.1,740,60,0.0486486486486487,0.298648648648649,0.217567567567568,0.354054054054054,0.0810810810810811
2.105,742,60,0.045822102425876,0.300539083557952,0.216981132075472,0.355795148247978,0.0808625336927224
2.11,749,60,0.0520694259012016,0.299065420560748,0.214953271028037,0.353805073431242,0.0801068090787717
2.115,751,60,0.0492676431424767,0.298268974700399,0.217043941411451,0.355525965379494,0.0798934753661784
2.12,757,60,0.0554821664464993,0.297225891677675,0.215323645970938,0.352708058124174,0.0792602377807133
2.125,760,60,0.0578947368421053,0.296052631578947,0.214473684210526,0.352631578947368,0.0789473684210526
2.13,764,60,0.056282722513089,0.298429319371728,0.214659685863874,0.352094240837696,0.0785340314136126
2.135,771,60,0.0557717250324254,0.298313878080415,0.217898832684825,0.350194552529183,0.0778210116731518
2.14,777,60,0.0579150579150579,0.296010296010296,0.218790218790219,0.35006435006435,0.0772200772200772
2.145,782,61,0.0562659846547315,0.29539641943734,0.218670076726343,0.351662404092072,0.0780051150895141
2.15,790,61,0.0582278481012658,0.293670886075949,0.218987341772152,0.351898734177215,0.0772151898734177
2.155,793,61,0.0580075662042875,0.292559899117276,0.218158890290038,0.354350567465322,0.0769230769230769
2.16,797,61,0.0589711417816813,0.292346298619824,0.21831869510665,0.353826850690088,0.0765370138017566
2.165,803,61,0.062266500622665,0.290161892901619,0.219178082191781,0.352428393524284,0.0759651307596513
2.17,803,62,0.0547945205479452,0.291407222914072,0.222914072229141,0.353673723536737,0.0772104607721046
2.175,808,62,0.0544554455445545,0.290841584158416,0.224009900990099,0.353960396039604,0.0767326732673267
2.18,809,62,0.0531520395550062,0.291718170580964,0.224969097651422,0.353522867737948,0.0766378244746601
2.185,814,62,0.0491400491400491,0.292383292383292,0.227272727272727,0.355036855036855,0.0761670761670762
2.19,819,62,0.0512820512820513,0.291819291819292,0.227106227106227,0.354090354090354,0.0757020757020757
2.195,821,62,0.0414129110840439,0.295980511571255,0.228989037758831,0.35809987819732,0.0755176613885506
2.2,827,62,0.0447400241837969,0.296251511487304,0.2273276904474,0.35671100362757,0.0749697702539299
2.205,829,62,0.0422195416164053,0.296743063932449,0.227985524728589,0.358262967430639,0.074788902291918
2.21,835,62,0.044311377245509,0.295808383233533,0.226347305389222,0.359281437125749,0.074251497005988
2.215,839,64,0.0441001191895113,0.295589988081049,0.225268176400477,0.358760429082241,0.0762812872467223
