t,A,E,RA,RI,R,Q,U,X,M_or_V,total_prot,a,e,r,q,x
3.97299826185614,8.42421529925948,54.8647853714239,40.5555195549038,0,40.5555195549038,75.7362439410621,0,18.6840609852655,198.264825151915,189.840609852655,0.0424897118931947,0.276724756039733,0.204552267523144,0.381995363438933,0.0942379011049963
4.14195003506612,9.94046708050768,64.8333197408462,47.880482436629,0,47.880482436629,89.5710417419802,0,22.142760435495,234.368071435458,224.42760435495,0.0424139133783211,0.276630341939305,0.204296097772066,0.382181076088459,0.0944785708218488
4.31090180827611,11.7631608946581,76.5916388732167,56.5380870616129,0,56.5380870616129,105.903780747864,0,26.2259451869659,277.022612764317,265.259451869659,0.0424628183861144,0.276481541015493,0.204091956600358,0.382292909921991,0.0946707740760433
4.47985358148609,13.9449952466031,90.4357154088659,66.8061296011293,0,66.8061296011293,125.193476007996,0,31.048369001999,327.428685266593,313.48369001999,0.0425894122112393,0.276199732883003,0.204032611091284,0.382353415083542,0.0948248287309322
4.64880535469608,16.4707743988159,106.788842656575,78.9547477486575,0,78.9547477486575,147.994872324186,0,36.7487180810465,386.957955209281,370.487180810465,0.042564764923641,0.275970144091804,0.204039603491175,0.382457242012624,0.0949682454807563
4.75917092622427,18.3235567523554,119.072145778675,88.0309249528083,0,88.0309249528083,165.082456585187,0,41.0206141462967,431.529698215322,413.206141462967,0.0424618672321654,0.275930361852549,0.20399737333694,0.382551785584905,0.0950586119934403
4.86953649775247,20.4198667844878,132.772679602969,98.1320371004118,0,98.1320371004118,184.123773362705,0,45.7809433406762,481.22930019125,460.809433406762,0.0424327171607642,0.27590314960083,0.203919497548076,0.382611310843979,0.0951333248463507
4.97990206928067,22.7883315826601,148.037763049997,109.394467268199,0,109.394467268199,205.345784254557,0,51.0864460636393,536.652792219053,513.864460636393,0.0424638274748011,0.27585389510015,0.203845892268359,0.382641788567716,0.0951945965889741
5.09026764080886,25.4283220762969,165.050149706713,121.960361609542,0,121.960361609542,229.008409053004,0,57.002102263251,598.449344708807,573.02102263251,0.0424903499370858,0.275796357980847,0.203793959652317,0.382669662984483,0.0952496694452678
5.17572747831223,27.6656592037038,179.557399048207,132.677460403305,0,132.677460403305,249.18788756121,0,62.0469718903025,651.135378106729,623.469718903025,0.0424883367329015,0.275760471762871,0.203763249340075,0.382697509519081,0.0952904326450716
5.2611873158156,30.1009929745335,195.339489756499,144.335756786015,0,144.335756786015,271.140197234011,0,67.5350493085027,708.451486059561,678.350493085028,0.042488432259429,0.275727404910936,0.203734143588035,0.382722321244755,0.0953276979968462
5.34664715331897,32.7510871021487,212.507019089265,157.018981548631,0,157.018981548631,295.020800510316,0,73.5052001275791,770.80308837794,738.052001275791,0.0424895639313918,0.275695598906407,0.203708293228376,0.382744704787252,0.0953618391465734
5.43210699082234,35.63427259646,231.182155393252,170.817844606748,0,170.817844606748,321,0,80,838.63427259646,803,0.0424908374971777,0.275665046072466,0.203685742627577,0.382765182021676,0.0953931917811031
5.43210699082234,35.63427259646,231.182155393252,170.817844606748,0,170.817844606748,321,0,80,838.63427259646,803,0.0424908374971777,0.275665046072466,0.203685742627577,0.382765182021676,0.0953931917811031
5.43210699082234,17.81713629823,115.591077696626,85.4089223033741,0,85.4089223033741,160.5,0,40,419.31713629823,401.5,0.0424908374971777,0.275665046072466,0.203685742627577,0.382765182021676,0.0953931917811031
