t,A,E,RA,RI,R,Q,U,X,M_or_V,total_prot,a,e,r,q,x
21.0171257054692,21.5421962129386,31.575837761832,19.6615927712877,186.89373459317,206.555327364458,189.904932101032,0,47.2262330252579,496.804526465518,475.262330252579,0.0433615135638942,0.0635578705099089,0.415767804762129,0.382252821752848,0.0950599894112193
21.0308623216733,21.60981603454,31.6731570025015,19.7331892531049,187.457748838697,207.190938091802,190.491276075443,0,47.3728190188607,498.338006223147,476.728190188607,0.0433637727098492,0.0635575786052305,0.415763870113141,0.382253156886742,0.0950616216850376
21.0445989378774,21.6769937807543,31.7707935843407,19.7987410922224,188.030074741726,207.828815833948,191.079687534631,0,47.5199218836578,499.876212617333,478.199218836578,0.0433647235727708,0.0635573223578495,0.415760563491839,0.382254011516462,0.0950633790610786
21.0583355540815,21.743344321848,31.8687580136394,19.8545631374682,188.614586493227,208.469149630696,191.670326115468,0,47.667581528867,501.419159610518,479.67581528867,0.043363608879121,0.0635571206301604,0.415758244644313,0.382255688562738,0.0950653372836675
21.0720721702856,21.8100414830028,31.9670210417307,19.911867295083,189.199522828774,209.111390123857,192.26272893247,0,47.8156822331176,502.966863814179,481.156822331176,0.0433627800400397,0.0635569126747501,0.415755798579036,0.382257247474462,0.0950672612317123
21.0858087864898,21.8778883102196,32.0655630292897,19.9783219813757,189.776841453918,209.755163435293,192.856581171667,0,47.9641452929166,504.519341239386,482.641452929166,0.0433638247772129,0.0635566576110215,0.415752472283849,0.382258053175724,0.0950689921521928
21.0995454026939,21.9456446243976,32.1644165100138,20.0420710093192,190.35899241705,210.401063426369,193.452383949107,0,48.1130959872766,506.076604497164,484.130959872766,0.0433642741620169,0.0635564185820687,0.415749437054936,0.382259093247988,0.0950707769529905
21.113282018898,22.0131318141544,32.2635868272582,20.1014026498847,190.947778633141,211.049181283026,194.050214488227,0,48.2625536220568,507.638668034722,485.625536220568,0.0433637805791593,0.0635562041642017,0.415746858095117,0.382260506748777,0.0950726504127453
21.1270186351021,22.0808955146441,32.3630608559866,20.1615258096111,191.537739359403,211.699265169014,194.649860820001,0,48.4124652050001,509.205547564645,487.124652050001,0.04336342292469,0.0635559864003209,0.415744223882671,0.382261862131989,0.0950745046603288
21.1436906445508,22.1641560740026,32.4841843847863,20.2417150890952,192.24889621658,212.490611305675,195.379836552369,0,48.5949591380923,511.113747454925,488.949591380922,0.043364429511764,0.0635556851024656,0.415740355965311,0.382262925865831,0.0950766035546282
