t,A,E,R,Q,U,X,M_or_V,a,e,r,q,x
9.39876073620618,24.0598088369344,121.037535523408,76.3487669029937,132.088099914484,0,52.4283559131081,405.962567090928,0.0592660771887015,0.298149497848401,0.188068489787367,0.325370146466973,0.129145788708556
9.63276221176964,30.4194456601078,153.026382925652,96.5261173927132,166.997674630912,0,66.2834050856595,513.253025695044,0.059267932456733,0.2981499869746,0.18806731292426,0.325371047554498,0.129143720089909
9.86750178307364,38.4884475752876,193.613302800172,122.126805572835,211.29036495953,0,83.862462044969,649.381382952794,0.059269404060026,0.298150374930361,0.188066379447951,0.325371762274388,0.129142079287274
9.97765948607446,42.9747874996797,216.179505349269,136.36070942869,235.916964438111,0,93.6363636363636,725.068330352113,0.0592699828425963,0.298150527749966,0.188066012154288,0.325372043657655,0.129141433595495
9.97765948607446,42.9747874996797,216.179505349269,136.36070942869,235.916964438111,0,93.6363636363636,725.068330352113,0.0592699828425963,0.298150527749966,0.188066012154288,0.325372043657655,0.129141433595495
9.97765948607446,21.4873937498398,108.089752674634,68.180354714345,117.958482219055,0,46.8181818181818,362.534165176056,0.0592699828425963,0.298150527749966,0.188066012154288,0.325372043657655,0.129141433595495
10.0907926396038,24.0627625568317,121.043806485164,76.3512800579058,132.095300082744,0,52.4288576345061,405.982006817152,0.0592705148326171,0.298150667893221,0.188065674773348,0.325372301886862,0.129140840613952
10.3247997511611,30.4229015366063,153.035179309771,96.5302234846661,167.007630809325,0,66.2850006197441,513.280935760112,0.0592714426292755,0.298150912390974,0.188065086309344,0.325372752373913,0.129139806296494
10.5595433498497,38.4925234116812,193.625217100194,122.13287832464,211.303723735629,0,83.8654080169106,649.419750589055,0.05927217855134,0.298151106313855,0.188064619552854,0.325373109678241,0.12913898590371
10.6696633410328,42.9775114992074,216.184617999441,136.362491968699,235.922900547883,0,93.6363636363643,725.083885651594,0.0592724681235824,0.29815118261133,0.188064435946135,0.325373250207969,0.129138663110984
10.6696633410328,42.9775114992074,216.184617999441,136.362491968699,235.922900547883,0,93.6363636363643,725.083885651594,0.0592724681235824,0.29815118261133,0.188064435946135,0.325373250207969,0.129138663110984
